gene_name	gene_id	mondo_disease_id	mondo_ancestor_id	ontology_id	ontology_ancestor_id	max_trial_phase
CD3G	ENSG00000160654	MONDO_0014276	MONDO_0005046	MONDO_0007915	MONDO_0005046	4.0
CD3G	ENSG00000160654	MONDO_0014276	MONDO_0005046	MONDO_0018906	MONDO_0005046	4.0
CD40	ENSG00000101017	MONDO_0011735	MONDO_0005570	MONDO_0018906	MONDO_0005570	2.0
CD40	ENSG00000101017	MONDO_0011735	MONDO_0005046	MONDO_0005147	MONDO_0005046	2.0
CD40	ENSG00000101017	MONDO_0011735	MONDO_0005046	MONDO_0007915	MONDO_0005046	2.0
CD40	ENSG00000101017	MONDO_0011735	MONDO_0005046	MONDO_0018906	MONDO_0005046	2.0
CD40LG	ENSG00000102245	MONDO_0010626	MONDO_0005046	MONDO_0007915	MONDO_0005046	3.0
CD40LG	ENSG00000102245	MONDO_0010626	MONDO_0005046	MONDO_0005147	MONDO_0005046	2.0
CD79B	ENSG00000007312	MONDO_0012987	MONDO_0005570	MONDO_0004095	MONDO_0005570	4.0
CD79B	ENSG00000007312	MONDO_0012987	MONDO_0005570	MONDO_0018906	MONDO_0005570	4.0
CD79B	ENSG00000007312	MONDO_0012987	MONDO_0005046	MONDO_0004095	MONDO_0005046	4.0
CD79B	ENSG00000007312	MONDO_0012987	MONDO_0005046	MONDO_0018906	MONDO_0005046	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0002601	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0004992	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0007254	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0008170	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0008315	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0002158	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0044903	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0002108	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0011962	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0100342	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0003060	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0005184	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0008903	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0001187	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0016642	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0018975	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0008978	MONDO_0045024	4.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0008315	MONDO_0045024	3.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0001023	MONDO_0045024	3.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0018906	MONDO_0045024	3.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0007576	MONDO_0045024	3.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0002691	MONDO_0045024	3.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0007254	MONDO_0045024	3.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0002367	MONDO_0045024	3.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0011962	MONDO_0045024	3.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0004992	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0044881	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0007254	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0004669	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0002158	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0005411	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0008170	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0003196	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0008315	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0044926	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0002087	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0011719	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0002367	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0001056	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0007576	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0001879	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0002537	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0018364	MONDO_0045024	2.0
CDK4	ENSG00000135446	MONDO_0012183	MONDO_0045024	MONDO_0002974	MONDO_0045024	2.0
CFB	ENSG00000243649	MONDO_0013892	MONDO_0021166	MONDO_0002462	MONDO_0021166	3.0
CFB	ENSG00000243649	MONDO_0013892	MONDO_0021166	MONDO_0018904	MONDO_0021166	3.0
CFB	ENSG00000243649	MONDO_0013892	MONDO_0002118	MONDO_0100244	MONDO_0002118	3.0
CFB	ENSG00000243649	MONDO_0013892	MONDO_0002118	HP_0000077	HP_0000119	3.0
CFB	ENSG00000243649	MONDO_0013892	MONDO_0002118	MONDO_0002462	MONDO_0002118	3.0
CFB	ENSG00000243649	MONDO_0013892	MONDO_0002118	MONDO_0018904	MONDO_0002118	3.0
CFB	ENSG00000243649	MONDO_0013042	MONDO_0005570	MONDO_0100244	MONDO_0005570	3.0
CFB	ENSG00000243649	MONDO_0013042	MONDO_0005570	MONDO_0016244	MONDO_0005570	3.0
CFB	ENSG00000243649	MONDO_0013042	MONDO_0005046	MONDO_0016244	MONDO_0005046	3.0
CHEK2	ENSG00000183765	MONDO_0700271	MONDO_0045024	MONDO_0001657	MONDO_0045024	2.0
CHEK2	ENSG00000183765	MONDO_0700271	MONDO_0045024	MONDO_0004992	MONDO_0045024	2.0
CHEK2	ENSG00000183765	MONDO_0700271	MONDO_0045024	MONDO_0008170	MONDO_0045024	2.0
CHEK2	ENSG00000183765	MONDO_0700271	MONDO_0045024	MONDO_0007254	MONDO_0045024	2.0
CHEK2	ENSG00000183765	MONDO_0700271	MONDO_0045024	MONDO_0004992	MONDO_0045024	1.0
CHEK2	ENSG00000183765	MONDO_0016248	MONDO_0005039	MONDO_0008170	MONDO_0005039	2.0
CHEK2	ENSG00000183765	MONDO_0016248	MONDO_0005151	MONDO_0008170	MONDO_0005151	2.0
CHEK2	ENSG00000183765	MONDO_0016248	MONDO_0045024	MONDO_0001657	MONDO_0045024	2.0
CHEK2	ENSG00000183765	MONDO_0016248	MONDO_0045024	MONDO_0004992	MONDO_0045024	2.0
CHEK2	ENSG00000183765	MONDO_0016248	MONDO_0045024	MONDO_0008170	MONDO_0045024	2.0
CHEK2	ENSG00000183765	MONDO_0016248	MONDO_0045024	MONDO_0007254	MONDO_0045024	2.0
CHEK2	ENSG00000183765	MONDO_0016248	MONDO_0045024	MONDO_0004992	MONDO_0045024	1.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	MONDO_0100339	MONDO_0005071	4.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	MONDO_0004975	MONDO_0005071	4.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	MONDO_0002050	MONDO_0005071	4.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	HP_0100543	HP_0000707	4.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	MONDO_0002009	MONDO_0005071	3.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	MONDO_0001583	MONDO_0005071	2.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	MONDO_0005090	MONDO_0005071	2.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	MONDO_0004975	MONDO_0005071	2.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	HP_0100543	HP_0000707	2.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	MONDO_0002009	MONDO_0005071	2.0
CHRNA4	ENSG00000101204	MONDO_0000030	MONDO_0005071	MONDO_0002050	MONDO_0005071	1.0
CHRNA7	ENSG00000175344	MONDO_0005027	MONDO_0005071	HP_0100543	HP_0000707	3.0
CHRNA7	ENSG00000175344	MONDO_0005027	MONDO_0005071	HP_0000726	HP_0000707	3.0
CHRNA7	ENSG00000175344	MONDO_0005027	MONDO_0005071	MONDO_0004975	MONDO_0005071	3.0
CHRNA7	ENSG00000175344	MONDO_0005027	MONDO_0005071	MONDO_0005090	MONDO_0005071	3.0
CHRNA7	ENSG00000175344	MONDO_0005027	MONDO_0005071	MONDO_0004975	MONDO_0005071	2.0
CHRNA7	ENSG00000175344	MONDO_0005027	MONDO_0005071	MONDO_0005090	MONDO_0005071	2.0
CHRNA7	ENSG00000175344	MONDO_0005027	MONDO_0005071	HP_0000713	HP_0000707	2.0
CHRNA7	ENSG00000175344	MONDO_0005027	MONDO_0005071	HP_0100543	HP_0000707	2.0
CHRNA7	ENSG00000175344	MONDO_0005027	MONDO_0005071	MONDO_0002050	MONDO_0005071	2.0
CHRNA7	ENSG00000175344	MONDO_0005027	MONDO_0005071	MONDO_0005090	MONDO_0005071	1.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	MONDO_0100339	MONDO_0005071	4.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	MONDO_0004975	MONDO_0005071	4.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	MONDO_0002050	MONDO_0005071	4.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	HP_0100543	HP_0000707	4.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	MONDO_0002009	MONDO_0005071	3.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	MONDO_0001583	MONDO_0005071	2.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	MONDO_0005090	MONDO_0005071	2.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	MONDO_0004975	MONDO_0005071	2.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	HP_0100543	HP_0000707	2.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	MONDO_0002009	MONDO_0005071	2.0
CHRNB2	ENSG00000160716	MONDO_0000030	MONDO_0005071	MONDO_0002050	MONDO_0005071	1.0
COL11A2	ENSG00000204248	MONDO_0008975	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL1A1	ENSG00000108821	MONDO_0008147	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL1A1	ENSG00000108821	MONDO_0007244	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL1A1	ENSG00000108821	MONDO_0008146	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL1A1	ENSG00000108821	MONDO_0009804	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL1A1	ENSG00000108821	MONDO_0008148	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL1A2	ENSG00000164692	MONDO_0008148	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL1A2	ENSG00000164692	MONDO_0008147	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL1A2	ENSG00000164692	MONDO_0008146	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL1A2	ENSG00000164692	MONDO_0009804	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL2A1	ENSG00000139219	MONDO_0008471	MONDO_0003900	HP_0200042	HP_0001574	4.0
COL2A1	ENSG00000139219	MONDO_0008471	MONDO_0003900	HP_0003549	HP_0033127	4.0
COL2A1	ENSG00000139219	MONDO_0008471	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL2A1	ENSG00000139219	MONDO_0008702	MONDO_0003900	HP_0200042	HP_0001574	4.0
COL2A1	ENSG00000139219	MONDO_0008702	MONDO_0003900	HP_0003549	HP_0033127	4.0
COL2A1	ENSG00000139219	MONDO_0008702	MONDO_0002081	HP_0003549	HP_0033127	4.0
COL2A1	ENSG00000139219	MONDO_0007987	MONDO_0003900	HP_0200042	HP_0001574	4.0
COL2A1	ENSG00000139219	MONDO_0007987	MONDO_0003900	HP_0003549	HP_0033127	4.0
COL2A1	ENSG00000139219	MONDO_0007987	MONDO_0002081	HP_0003549	HP_0033127	4.0
